gene_id	CHROM	POS	STRAND	gene_name	gene_locus	reg_locus	promoter
ENSG00000104447	chr8	116681228	-	TRPS1	chr8:116420724-116821899	chr8:115680229-117686228	chr8:116680229-116686228
ENSG00000147677	chr8	117768060	-	EIF3H	chr8:117654369-117779164	chr8:116767061-117773741	chr8:117767061-117773060
ENSG00000147679	chr8	117778741	+	UTP23	chr8:117778742-117861702	chr8:117773060-117886106	chr8:117773741-117779740
ENSG00000164754	chr8	117887105	-	RAD21	chr8:117858174-117887105	chr8:117779740-117945437	chr8:117886106-117892105
ENSG00000205002	chr8	117950437	+	AARD	chr8:117950438-117956726	chr8:117892105-118142566	chr8:117945437-117951436
ENSG00000164756	chr8	118147566	+	SLC30A8	chr8:117962512-118188953	chr8:117951436-118527951	chr8:118142566-118148565
ENSG00000164758	chr8	118532951	+	MED30	chr8:118532952-118552501	chr8:118148565-119123093	chr8:118527951-118533950
ENSG00000182197	chr8	119124092	-	EXT1	chr8:118806729-119124092	chr8:118533950-119963440	chr8:119123093-119129092
ENSG00000164761	chr8	119964439	-	TNFRSF11B	chr8:119935796-119964439	chr8:119129092-120074479	chr8:119963440-119969439
ENSG00000184374	chr8	120079479	+	COLEC10	chr8:120007691-120118821	chr8:119969439-120215609	chr8:120074479-120080478
ENSG00000147676	chr8	120220609	+	MAL2	chr8:120177273-120257913	chr8:120080478-120423545	chr8:120215609-120221608
ENSG00000136999	chr8	120428545	+	NOV	chr8:120428546-120436593	chr8:120221608-120650071	chr8:120423545-120429544
ENSG00000136960	chr8	120651070	-	ENPP2	chr8:120569326-120685693	chr8:120429544-120844104	chr8:120650071-120656070
ENSG00000064313	chr8	120845103	-	TAF2	chr8:120743015-120845103	chr8:120656070-120867251	chr8:120844104-120850103
ENSG00000136982	chr8	120868250	-	DSCC1	chr8:120846216-120868250	chr8:120850103-120880956	chr8:120867251-120873250
ENSG00000155792	chr8	120885956	+	DEPTOR	chr8:120885957-121063152	chr8:120873250-121132346	chr8:120880956-120886955
ENSG00000187955	chr8	121137346	+	COL14A1	chr8:121072019-121384275	chr8:120886955-121452665	chr8:121132346-121138345
ENSG00000172167	chr8	121457665	+	MTBP	chr8:121457640-121554373	chr8:121138345-121458664	chr8:121452665-121458664
ENSG00000172172	chr8	121457626	-	MRPL13	chr8:121393000-121457642	chr8:121456627-121824514	chr8:121456627-121462626
ENSG00000172164	chr8	121825513	-	SNTB1	chr8:121547985-121825513	chr8:121462626-122652631	chr8:121824514-121830513
ENSG00000170961	chr8	122653630	-	HAS2	chr8:122624356-122653630	chr8:121830513-123658630	chr8:122652631-122658630
ENSG00000178764	chr8	123793632	+	ZHX2	chr8:123793633-123986750	chr8:122788632-124053664	chr8:123788632-123794631
ENSG00000136986	chr8	124054663	-	DERL1	chr8:124025404-124054663	chr8:123794631-124079919	chr8:124053664-124059663
ENSG00000156787	chr8	124084919	+	TBC1D31	chr8:124054208-124164393	chr8:124059663-124186286	chr8:124079919-124085918
ENSG00000147689	chr8	124191286	+	FAM83A	chr8:124191200-124222314	chr8:124085918-124285736	chr8:124186286-124192285
ENSG00000165156	chr8	124286735	-	ZHX1	chr8:124260696-124287781	chr8:124192285-124407706	chr8:124285736-124291735
ENSG00000156802	chr8	124408705	-	ATAD2	chr8:124332090-124428590	chr8:124291735-124423964	chr8:124407706-124413705
ENSG00000156795	chr8	124428964	+	WDYHV1	chr8:124428965-124479470	chr8:124413705-124552447	chr8:124423964-124429963
ENSG00000156804	chr8	124553446	-	FBXO32	chr8:124510129-124553446	chr8:124429963-124664191	chr8:124552447-124558446
ENSG00000175946	chr8	124665190	-	KLHL38	chr8:124657767-124665190	chr8:124558446-124748643	chr8:124664191-124670190
ENSG00000104537	chr8	124749642	-	ANXA13	chr8:124693034-124749647	chr8:124670190-124859226	chr8:124748643-124754642
ENSG00000214814	chr8	124864226	+	FER1L6	chr8:124864227-125132302	chr8:124754642-125383934	chr8:124859226-124865225
ENSG00000164983	chr8	125384933	-	TMEM65	chr8:125324231-125384933	chr8:124865225-125458047	chr8:125383934-125389933
ENSG00000183665	chr8	125463047	+	TRMT12	chr8:125463048-125474391	chr8:125389933-125481978	chr8:125458047-125464046
ENSG00000170881	chr8	125486978	+	RNF139	chr8:125486979-125500155	chr8:125464046-125546343	chr8:125481978-125487977
ENSG00000147684	chr8	125551343	+	NDUFB9	chr8:125551344-125580751	chr8:125487977-125552342	chr8:125546343-125552342
ENSG00000147687	chr8	125551325	-	TATDN1	chr8:125500726-125551699	chr8:125550326-125739671	chr8:125550326-125556325
ENSG00000170873	chr8	125740670	-	MTSS1	chr8:125563031-125740730	chr8:125556325-125980539	chr8:125739671-125745670
ENSG00000180938	chr8	125985539	+	ZNF572	chr8:125985540-125991631	chr8:125745670-126005747	chr8:125980539-125986538
ENSG00000104549	chr8	126010747	+	SQLE	chr8:126010739-126034525	chr8:125986538-126099094	chr8:126005747-126011746
ENSG00000156831	chr8	126104094	+	NSMCE2	chr8:126103921-126379362	chr8:126011746-126105093	chr8:126099094-126105093
ENSG00000164961	chr8	126104082	-	KIAA0196	chr8:126036502-126104082	chr8:126103083-126437562	chr8:126103083-126109082
ENSG00000173334	chr8	126442562	+	TRIB1	chr8:126442563-126450647	chr8:126109082-127443561	chr8:126437562-126443561
ENSG00000168672	chr8	127570638	-	FAM84B	chr8:127564687-127570638	chr8:126569639-128421534	chr8:127569639-127575638
ENSG00000212993	chr8	128426534	+	POU5F1B	chr8:128426535-128432311	chr8:127575638-128743329	chr8:128421534-128427533
ENSG00000136997	chr8	128748329	+	MYC	chr8:128747680-128753674	chr8:128427533-128959592	chr8:128743329-128749328
ENSG00000256655	chr8	128960591	-	TMEM75	chr8:128959126-128960591	chr8:128749328-129965591	chr8:128959592-128965591
ENSG00000147697	chr8	130799134	-	GSDMC	chr8:130760442-130799134	chr8:129798135-130951079	chr8:130798135-130804134
ENSG00000153310	chr8	130952078	-	FAM49B	chr8:130851839-131029375	chr8:130804134-131413218	chr8:130951079-130957078
ENSG00000153317	chr8	131414217	-	ASAP1	chr8:131064353-131455906	chr8:130957078-132053673	chr8:131413218-131419217
ENSG00000155897	chr8	132054672	-	ADCY8	chr8:131792547-132054672	chr8:131419217-132911334	chr8:132053673-132059672
ENSG00000132294	chr8	132916334	+	EFR3A	chr8:132916335-133025889	chr8:132059672-133070628	chr8:132911334-132917333
ENSG00000253117	chr8	133071627	-	OC90	chr8:133036467-133071627	chr8:132917333-133076627	chr8:133070628-133076627
ENSG00000258417	chr8	133071627	-	OC90	chr8:133036467-133097902	chr8:133070628-133122407	chr8:133070628-133076627
ENSG00000132297	chr8	133123406	-	HHLA1	chr8:133073733-133123406	chr8:133076627-133492201	chr8:133122407-133128406
ENSG00000184156	chr8	133493200	-	KCNQ3	chr8:133133108-133493200	chr8:133128406-133686814	chr8:133492201-133498200
ENSG00000129295	chr8	133687813	-	LRRC6	chr8:133584320-133687838	chr8:133498200-133771829	chr8:133686814-133692813
ENSG00000165071	chr8	133772828	-	TMEM71	chr8:133697253-133772958	chr8:133692813-133782629	chr8:133771829-133777828
ENSG00000129292	chr8	133787629	+	PHF20L1	chr8:133787618-133861052	chr8:133777828-133874205	chr8:133782629-133788628
ENSG00000042832	chr8	133879205	+	TG	chr8:133879203-134147147	chr8:133788628-134071604	chr8:133874205-133880204
ENSG00000155926	chr8	134072603	-	SLA	chr8:134048973-134115298	chr8:133880204-134198281	chr8:134071604-134077603
ENSG00000104415	chr8	134203281	+	WISP1	chr8:134203282-134242587	chr8:134077603-134308830	chr8:134198281-134204280
ENSG00000104419	chr8	134309829	-	NDRG1	chr8:134249414-134314265	chr8:134204280-134583184	chr8:134308830-134314829
ENSG00000008513	chr8	134584183	-	ST3GAL1	chr8:134467091-134584183	chr8:134314829-135589183	chr8:134583184-134589183
ENSG00000066827	chr8	135725281	-	ZFAT	chr8:135490031-135725292	chr8:134724282-136464699	chr8:135724282-135730281
ENSG00000131773	chr8	136469699	+	KHDRBS3	chr8:136469700-136668965	chr8:135730281-137470698	chr8:136464699-136470698
ENSG00000147724	chr8	139509065	-	FAM135B	chr8:139142266-139509065	chr8:138508066-139925237	chr8:139508066-139514065
ENSG00000169436	chr8	139926236	-	COL22A1	chr8:139600478-139926249	chr8:139514065-140714300	chr8:139925237-139931236
ENSG00000169427	chr8	140715299	-	KCNK9	chr8:140613081-140715299	chr8:139931236-140938415	chr8:140714300-140720299
ENSG00000250733	chr8	140943415	+	C8orf17	chr8:140943416-140946190	chr8:140720299-141467679	chr8:140938415-140944414
ENSG00000167632	chr8	141468678	-	TRAPPC9	chr8:140742586-141468678	chr8:140944414-141516396	chr8:141467679-141473678
ENSG00000104472	chr8	141521396	+	CHRAC1	chr8:141521397-141527236	chr8:141473678-141644719	chr8:141516396-141522395
ENSG00000123908	chr8	141645718	-	AGO2	chr8:141541264-141645718	chr8:141522395-142010258	chr8:141644719-141650718
ENSG00000169398	chr8	142011257	-	PTK2	chr8:141667999-142012315	chr8:141650718-142133719	chr8:142010258-142016257
ENSG00000105339	chr8	142138719	+	DENND3	chr8:142127377-142205907	chr8:142016257-142237674	chr8:142133719-142139718
ENSG00000022567	chr8	142238673	-	SLC45A4	chr8:142217265-142318404	chr8:142139718-142376368	chr8:142237674-142243673
ENSG00000204882	chr8	142377367	-	GPR20	chr8:142366600-142377367	chr8:142243673-142397092	chr8:142376368-142382367
ENSG00000184489	chr8	142402092	+	PTP4A3	chr8:142402093-142441620	chr8:142382367-143403091	chr8:142397092-142403091
ENSG00000171045	chr8	143484543	-	TSNARE1	chr8:143293441-143484601	chr8:142483544-143525790	chr8:143483544-143489543
ENSG00000181790	chr8	143530790	+	BAI1	chr8:143530791-143626370	chr8:143489543-143695834	chr8:143525790-143531789
ENSG00000198576	chr8	143696833	-	ARC	chr8:143692405-143696833	chr8:143531789-143756873	chr8:143695834-143701833
ENSG00000167653	chr8	143761873	+	PSCA	chr8:143751726-143764142	chr8:143701833-143776528	chr8:143756873-143762872
ENSG00000160886	chr8	143781528	+	LY6K	chr8:143781529-143786545	chr8:143762872-143803620	chr8:143776528-143782527
ENSG00000130193	chr8	143808620	+	THEM6	chr8:143808621-143818345	chr8:143782527-143822830	chr8:143803620-143809619
ENSG00000126233	chr8	143823829	-	SLURP1	chr8:143822362-143823829	chr8:143809619-143832953	chr8:143822830-143828829
ENSG00000197353	chr8	143833952	-	LYPD2	chr8:143831568-143833952	chr8:143828829-143858641	chr8:143832953-143838952
ENSG00000180155	chr8	143859640	-	LYNX1	chr8:143845752-143859640	chr8:143838952-143867009	chr8:143858641-143864640
ENSG00000167656	chr8	143868008	-	LY6D	chr8:143866296-143868008	chr8:143864640-143911216	chr8:143867009-143873008
ENSG00000104499	chr8	143916216	+	GML	chr8:143915663-143997922	chr8:143873008-143960263	chr8:143911216-143917215
ENSG00000160882	chr8	143961262	-	CYP11B1	chr8:143953772-143961262	chr8:143917215-143998260	chr8:143960263-143966262
ENSG00000179142	chr8	143999259	-	CYP11B2	chr8:143991975-143999259	chr8:143966262-144094944	chr8:143998260-144004259
ENSG00000160932	chr8	144099944	+	LY6E	chr8:144099399-144105249	chr8:144004259-144156873	chr8:144094944-144100943
ENSG00000261667	chr8	144161873	+	RP11-520P18.5	chr8:144161874-144164418	chr8:144100943-144241129	chr8:144156873-144162872
ENSG00000176956	chr8	144242128	-	LY6H	chr8:144239331-144242128	chr8:144162872-144290067	chr8:144241129-144247128
ENSG00000182851	chr8	144295067	+	GPIHBP1	chr8:144295068-144299044	chr8:144247128-144324097	chr8:144290067-144296066
ENSG00000181638	chr8	144329097	+	ZFP41	chr8:144328991-144344875	chr8:144296066-144344606	chr8:144324097-144330096
ENSG00000250571	chr8	144349606	+	GLI4	chr8:144349603-144359101	chr8:144330096-144368558	chr8:144344606-144350605
ENSG00000185730	chr8	144373558	+	ZNF696	chr8:144371846-144380231	chr8:144350605-144416067	chr8:144368558-144374557
ENSG00000184428	chr8	144417066	-	TOP1MT	chr8:144386554-144442149	chr8:144374557-144446056	chr8:144416067-144422066
ENSG00000158106	chr8	144451056	+	RHPN1	chr8:144451057-144466390	chr8:144422066-144511577	chr8:144446056-144452055
ENSG00000182759	chr8	144512576	-	MAFA	chr8:144501352-144512576	chr8:144452055-144622624	chr8:144511577-144517576
ENSG00000014164	chr8	144623623	-	ZC3H3	chr8:144519825-144623623	chr8:144517576-144630376	chr8:144622624-144628623
ENSG00000104518	chr8	144635376	+	GSDMD	chr8:144635377-144645232	chr8:144628623-144654142	chr8:144630376-144636375
ENSG00000204839	chr8	144655141	-	MROH6	chr8:144648357-144655141	chr8:144636375-144660141	chr8:144654142-144660141
ENSG00000147813	chr8	144660783	-	NAPRT1	chr8:144656955-144660819	chr8:144659784-144675073	chr8:144659784-144665783
ENSG00000179886	chr8	144680073	+	TIGD5	chr8:144680074-144682485	chr8:144665783-144681072	chr8:144675073-144681072
ENSG00000104529	chr8	144679845	-	EEF1D	chr8:144661867-144681711	chr8:144678846-144690785	chr8:144678846-144684845
ENSG00000104524	chr8	144691784	-	PYCRL	chr8:144686083-144691943	chr8:144684845-144698737	chr8:144690785-144696784
ENSG00000104522	chr8	144699736	-	TSTA3	chr8:144694788-144700218	chr8:144696784-144726953	chr8:144698737-144704736
ENSG00000183309	chr8	144731953	+	ZNF623	chr8:144718183-144735900	chr8:144704736-144761677	chr8:144726953-144732952
ENSG00000181135	chr8	144766677	+	ZNF707	chr8:144766622-144796068	chr8:144732952-144793428	chr8:144761677-144767676
ENSG00000181085	chr8	144798428	+	MAPK15	chr8:144798429-144804628	chr8:144767676-144814972	chr8:144793428-144799427
ENSG00000180921	chr8	144815971	-	FAM83H	chr8:144806103-144815971	chr8:144799427-144896550	chr8:144814972-144820971
ENSG00000180900	chr8	144897549	-	SCRIB	chr8:144873090-144897549	chr8:144820971-144911030	chr8:144896550-144902549
ENSG00000179950	chr8	144912029	-	PUF60	chr8:144898514-144912029	chr8:144902549-144922147	chr8:144911030-144917029
ENSG00000185189	chr8	144923146	-	NRBP2	chr8:144915764-144924200	chr8:144917029-145024045	chr8:144922147-144928146
ENSG00000178209	chr8	145025044	-	PLEC	chr8:144989321-145050902	chr8:144928146-145059225	chr8:145024045-145030044
ENSG00000178719	chr8	145064225	+	GRINA	chr8:145064226-145067583	chr8:145030044-145065224	chr8:145059225-145065224
ENSG00000178685	chr8	145060622	-	PARP10	chr8:145051321-145086940	chr8:145059623-145081581	chr8:145059623-145065622
ENSG00000186583	chr8	145086581	+	SPATC1	chr8:145086582-145101933	chr8:145065622-145114585	chr8:145081581-145087580
ENSG00000178814	chr8	145115584	-	OPLAH	chr8:145106167-145118735	chr8:145087580-145128528	chr8:145114585-145120584
ENSG00000178896	chr8	145133528	+	EXOSC4	chr8:145133529-145135550	chr8:145120584-145134527	chr8:145128528-145134527
ENSG00000197858	chr8	145137512	+	GPAA1	chr8:145137493-145141119	chr8:145132512-145144929	chr8:145132512-145138511
ENSG00000179091	chr8	145149929	+	CYC1	chr8:145149930-145152428	chr8:145138511-145154401	chr8:145144929-145150928
ENSG00000179632	chr8	145159401	+	MAF1	chr8:145159402-145162514	chr8:145150928-145160400	chr8:145154401-145160400
ENSG00000179698	chr8	145162628	+	KIAA1875	chr8:145162629-145173218	chr8:145157628-145163627	chr8:145157628-145163627
ENSG00000179526	chr8	145159093	-	SHARPIN	chr8:145153536-145163027	chr8:145158094-145187671	chr8:145158094-145164093
ENSG00000235173	chr8	145192671	+	FAM203A	chr8:145192672-145195746	chr8:145164093-145316516	chr8:145187671-145193670
ENSG00000187786	chr8	145321516	+	SCXB	chr8:145321517-145323045	chr8:145193670-145330154	chr8:145316516-145322515
ENSG00000204775	chr8	145331153	-	KM-PA-2	chr8:145317003-145331153	chr8:145322515-145432879	chr8:145330154-145336153
ENSG00000230567	chr8	145437879	+	FAM203B	chr8:145437880-145440835	chr8:145336153-145485548	chr8:145432879-145438878
ENSG00000188686	chr8	145490548	+	SCXA	chr8:145490549-145492470	chr8:145438878-145510279	chr8:145485548-145491547
ENSG00000185122	chr8	145515279	+	HSF1	chr8:145515280-145538385	chr8:145491547-145516278	chr8:145510279-145516278
ENSG00000170727	chr8	145515082	-	BOP1	chr8:145486055-145515082	chr8:145514083-145549574	chr8:145514083-145520082
ENSG00000185000	chr8	145550573	-	DGAT1	chr8:145539954-145550573	chr8:145520082-145558944	chr8:145549574-145555573
ENSG00000170616	chr8	145559943	-	SCRT1	chr8:145554228-145559943	chr8:145555573-145577252	chr8:145558944-145564943
ENSG00000185803	chr8	145582252	+	SLC52A2	chr8:145577795-145584932	chr8:145564943-145583251	chr8:145577252-145583251
ENSG00000214597	chr8	145578574	-	TMEM249	chr8:145575878-145578574	chr8:145577575-145583574	chr8:145577575-145583574
ENSG00000182325	chr8	145582172	-	FBXL6	chr8:145579091-145583036	chr8:145581173-145592740	chr8:145581173-145587172
ENSG00000173137	chr8	145597740	+	ADCK5	chr8:145596790-145618457	chr8:145587172-145633754	chr8:145592740-145598739
ENSG00000071894	chr8	145634753	-	CPSF1	chr8:145618444-145634753	chr8:145598739-145641280	chr8:145633754-145639753
ENSG00000147804	chr8	145642279	-	SLC39A4	chr8:145635126-145642279	chr8:145639753-145652928	chr8:145641280-145647279
ENSG00000160948	chr8	145653927	-	VPS28	chr8:145649000-145653931	chr8:145647279-145668828	chr8:145652928-145658927
ENSG00000160949	chr8	145669827	-	TONSL	chr8:145654165-145669827	chr8:145658927-145686425	chr8:145668828-145674827
ENSG00000167702	chr8	145691425	+	KIFC2	chr8:145691426-145699585	chr8:145674827-145692424	chr8:145686425-145692424
ENSG00000187954	chr8	145690418	-	CYHR1	chr8:145674965-145691060	chr8:145689419-145700719	chr8:145689419-145695418
ENSG00000160973	chr8	145701718	-	FOXH1	chr8:145698795-145701718	chr8:145695418-145710412	chr8:145700719-145706718
ENSG00000160972	chr8	145715412	+	PPP1R16A	chr8:145703352-145727504	chr8:145706718-145724464	chr8:145710412-145716411
ENSG00000167701	chr8	145729464	+	GPT	chr8:145728356-145732557	chr8:145716411-145730463	chr8:145724464-145730463
ENSG00000167700	chr8	145734456	+	MFSD3	chr8:145734457-145736596	chr8:145729456-145738390	chr8:145729456-145735455
ENSG00000160959	chr8	145743390	+	LRRC14	chr8:145743376-145750557	chr8:145735455-145744389	chr8:145738390-145744389
ENSG00000160957	chr8	145743210	-	RECQL4	chr8:145736667-145743229	chr8:145742211-145751403	chr8:145742211-145748210
ENSG00000254402	chr8	145752402	-	LRRC24	chr8:145747761-145752416	chr8:145748210-145830085	chr8:145751403-145757402
ENSG00000147799	chr8	145831084	-	ARHGAP39	chr8:145754563-145911194	chr8:145757402-145979991	chr8:145830085-145836084
ENSG00000198169	chr8	145980990	-	ZNF251	chr8:145946298-145981802	chr8:145836084-146011690	chr8:145979991-145985990
ENSG00000196378	chr8	146012689	-	ZNF34	chr8:145998499-146012730	chr8:145985990-146017689	chr8:146011690-146017689
ENSG00000161016	chr8	146017972	-	RPL8	chr8:146015150-146017972	chr8:146016973-146022972	chr8:146016973-146022972
ENSG00000197363	chr8	146024260	+	ZNF517	chr8:146024261-146036554	chr8:146019260-146048002	chr8:146019260-146025259
ENSG00000147789	chr8	146053002	+	ZNF7	chr8:146052849-146072894	chr8:146025259-146078122	chr8:146048002-146054001
ENSG00000170619	chr8	146079121	-	COMMD5	chr8:146066427-146079121	chr8:146054001-146125847	chr8:146078122-146084121
ENSG00000196150	chr8	146126846	-	ZNF250	chr8:146076632-146127553	chr8:146084121-146175275	chr8:146125847-146131846
ENSG00000170631	chr8	146176274	-	ZNF16	chr8:146155744-146176274	chr8:146131846-146272763	chr8:146175275-146181274
ENSG00000182307	chr8	146277763	+	C8orf33	chr8:146277764-146281416	chr8:146181274-146364022	chr8:146272763-146278762
ENSG00000170122	chr9	118417	-	FOXD4	chr9:116237-118417	chr9:1-178059	chr9:117418-123417
ENSG00000172785	chr9	179058	-	CBWD1	chr9:121041-188979	chr9:123417-209864	chr9:178059-184058
ENSG00000107099	chr9	214864	+	DOCK8	chr9:214854-465259	chr9:184058-465290	chr9:209864-215863
ENSG00000107104	chr9	470290	+	KANK1	chr9:470291-746105	chr9:215863-836689	chr9:465290-471289
ENSG00000137090	chr9	841689	+	DMRT1	chr9:841690-969090	chr9:471289-971963	chr9:836689-842688
ENSG00000064218	chr9	976963	+	DMRT3	chr9:976964-991731	chr9:842688-1045353	chr9:971963-977962
ENSG00000173253	chr9	1050353	+	DMRT2	chr9:1050354-1057552	chr9:977962-2016944	chr9:1045353-1051352
ENSG00000080503	chr9	2021944	+	SMARCA2	chr9:2015342-2193624	chr9:1051352-2616833	chr9:2016944-2022943
ENSG00000147852	chr9	2621833	+	VLDLR	chr9:2621834-2660053	chr9:2022943-2712501	chr9:2616833-2622832
ENSG00000168263	chr9	2717501	+	KCNV2	chr9:2717502-2730037	chr9:2622832-2843242	chr9:2712501-2718500
ENSG00000080608	chr9	2844241	-	KIAA0020	chr9:2720469-2844241	chr9:2718500-3524984	chr9:2843242-2849241
ENSG00000080298	chr9	3525983	-	RFX3	chr9:3218297-3526004	chr9:2849241-4298917	chr9:3524984-3530983
ENSG00000107249	chr9	4299916	-	GLIS3	chr9:3824127-4348392	chr9:3530983-4485443	chr9:4298917-4304916
ENSG00000106688	chr9	4490443	+	SLC1A1	chr9:4490444-4587469	chr9:4304916-4657297	chr9:4485443-4491442
ENSG00000205808	chr9	4662297	+	PPAPDC2	chr9:4662298-4665256	chr9:4491442-4674565	chr9:4657297-4663296
ENSG00000106993	chr9	4679565	+	CDC37L1	chr9:4679559-4708398	chr9:4663296-4740319	chr9:4674565-4680564
